monsterid,itemid
390000090,170004601
390000090,170004805
390000090,170000805
390000090,170000789
390000090,170001817
390000090,170003024
390000090,170001953
390000090,170003155
390000090,170003632
390000090,170000265
390000090,170002286
390000090,170002289
390000090,170002214
390000091,170006688
390000091,170006695
390000091,170001760
390000091,170002969
390000094,170006688
390000094,170006695
390000094,170006356
390000094,170003752
390000094,170001962
390000094,170003168
390000094,170002269
390000230,170003755
390000230,170000706
390000230,170003798
390000300,170006356
390000300,170001993
390000279,170004741
390000279,170004393
390000279,170004809
390000279,170004148
390000279,170004524
390000279,170004605
390000279,170004661
390000279,170004048
390000279,170004268
390000279,170004269
390000279,170005723
390000279,170003544
390000279,170006707
390000594,170005721
390000594,170005723
390000594,170005725
390000594,170005802
390000594,170005803
390000594,170005804
390000594,170006397
390000594,170006242
390000594,170006568
390000594,170006132
390000594,170006276
390000594,170006245
390000594,170006133
390000594,170006213
390000594,170006499
390000594,170006554
390000594,170006485
390000594,170006329
390000200,170013057
390000313,170002489
390000313,170003203
390000227,170005723
390000227,170014497
390000227,170013397
390000227,170000864
390000227,170002488
390000227,170003790
390000227,170000262
390000032,170002585
390000032,170003090
390000032,170006688
390000032,170004874
390000032,170006695
390000032,170002586
390000294,170012925
390000294,170005804
390000294,170005802
390000294,170013425
390000294,170013387
390000294,170003826
390000033,170004258
390000033,170003701
390000033,170003112
390000029,170006688
390000029,170006695
390000034,170012464
390000034,170012759
390000034,170012762
390000034,170013407
390000034,170013424
390000034,170005702
390000034,170005782
390000034,170005803
390000034,170006132
390000034,170006184
390000034,170006213
390000034,170006499
390000034,170006522
390000034,170006403
390000034,170006531
390000034,170006540
390000034,170006241
390000034,170006276
390000034,170006688
390000034,170006695
390000034,170006700
390000034,170000671
390000034,170000695
390000034,170000781
390000034,170000772
390000034,170001772
390000034,170001901
390000034,170002452
390000034,170002587
390000034,170001754
390000034,170001910
390000034,170001781
390000034,170001937
390000034,170002205
390000034,170002232
390000034,170002222
390000034,170002243
390000034,170003684
390000034,170003706
390000034,170003701
390000034,170003719
390000034,170006133
390000034,170006185
390000034,170006214
390000034,170006514
390000034,170006523
390000304,170003054
390000241,170006409
390000241,170005721
390000241,170005723
390000241,170002288
390000241,170003774
390000241,170004658
390000241,170004881
390000241,170002627
390000241,170000867
390000241,170002487
390000241,170001823
390000241,170003030
390000241,170001973
390000241,170003179
390000241,170000652
390000241,170003180
390000241,170001974
390000241,170003798
390000241,170002301
390000241,170000893
390000241,170000960
390000010,170004517
390000010,170006688
390000010,170006695
390000010,170004599
390000010,170013736
390000010,170004188
390000010,170005782
390000136,170005748
390000136,170006329
390000136,170006355
390000136,170000759
390000136,170003758
390000136,170003153
390000136,170001955
390000135,170006132
390000135,170006307
390000135,170003744
390000135,170001731
390000135,170002949
390000135,170004603
390000135,170004876
390000135,170004806
390000135,170000837
390000135,170001825
390000135,170003032
390000135,170002620
390000135,170003171
390000012,170004653
390000012,170006688
390000012,170006695
390000012,170004042
390000012,170005720
390000012,170005722
390000061,170014508
390000061,170006688
390000061,170006695
390000061,170004259
390000011,170004181
390000011,170006688
390000011,170006695
390000011,170000655
390000011,170004043
390000011,170013426
390000011,170000248
390000011,170000632
390000011,170005720
390000262,170006522
390000262,170006185
390000262,170001971
390000262,170003177
390000262,170001833
390000262,170004466
390000262,170002648
390000262,170001982
390000060,170006688
390000060,170006695
390000060,170001793
390000060,170002239
390000301,170005724
390000301,170013397
390000301,170005804
390000301,170006276
390000301,170003856
390000210,170003777
390000208,170003540
390000208,170000266
390000208,170004392
390000035,170004256
390000035,170006688
390000035,170003109
390000035,170006695
390000035,170004599
390000035,170013430
390000035,170005721
390000035,170003643
390000035,170004251
390000035,170004388
390000035,170000800
390000614,170005721
390000614,170005723
390000614,170005725
390000614,170005802
390000614,170005803
390000614,170005804
390000614,170006619
390000614,170006310
390000614,170006596
390000614,170006244
390000614,170006610
390000614,170006540
390000614,170006522
390000614,170006466
390000614,170006135
390000614,170006628
390000614,170006531
390000614,170006513
390000007,170005782
390000152,170004662
390000154,170005721
390000154,170005722
390000154,170006703
390000154,170013397
390000154,170002607
390000154,170003155
390000154,170004266
390000154,170004198
390000154,170000836
390000154,170001818
390000154,170000864
390000246,170013427
390000246,170013413
390000246,170006400
390000246,170002628
390000246,170000890
390000246,170003781
390000246,170000904
390000246,170002488
390000246,170002302
390000246,170000911
390000246,170003043
390000246,170002504
390000155,170012913
390000155,170005723
390000155,170003750
390000155,170006620
390000155,170001965
390000155,170003026
390000155,170006332
390000155,170004146
390000312,170013012
390000312,170013387
390000312,170013426
390000312,170013412
390000312,170003056
390000312,170006185
390000312,170006582
390000312,170006597
390000312,170014510
390000312,170012986
390000312,170012987
390000156,170012915
390000156,170005723
390000156,170000268
390000156,170003766
390000156,170002270
390000156,170002485
390000156,170002628
390000156,170006531
390000156,170002285
390000156,170004604
390000156,170001830
390000156,170003037
390000156,170001818
390000156,170003025
390000156,170006522
390000157,170012914
390000157,170005723
390000157,170006410
390000157,170004460
390000157,170006568
390000157,170002627
390000157,170004562
390000157,170001826
390000157,170003033
390000157,170001956
390000157,170003162
390000310,170013389
390000310,170013408
390000310,170013424
390000310,170001995
390000310,170006304
390000310,170006256
390000310,170006467
390000310,170014487
390000310,170013010
390000310,170012986
390000310,170012987
390000289,170012984
390000289,170013410
390000289,170013427
390000289,170006401
390000289,170006540
390000289,170013398
390000289,170013390
390000289,170005721
390000289,170002326
390000311,170013011
390000311,170005825
390000311,170005724
390000311,170013390
390000311,170013429
390000311,170013411
390000311,170003859
390000311,170004344
390000311,170006213
390000311,170006132
390000311,170006540
390000311,170014497
390000311,170012986
390000311,170012987
390000288,170012983
390000288,170005725
390000288,170013432
390000288,170013413
390000288,170006629
390000288,170006532
390000288,170013389
390000048,170006619
390000048,170003010
390000285,170012976
390000285,170013410
390000285,170013425
390000285,170006656
390000285,170006355
390000285,170013390
390000285,170003554
390000287,170012975
390000287,170013407
390000287,170013425
390000287,170006135
390000287,170006522
390000287,170013389
390000287,170004300
390000286,170012974
390000286,170013408
390000286,170013424
390000286,170006333
390000286,170006306
390000286,170013391
390000286,170002650
390000286,170004582
390000056,170006276
390000056,170002250
390000055,170006688
390000055,170006695
390000050,170001752
390000050,170002966
390000050,170000759
390000050,170000253
390000050,170002999
390000050,170006695
390000050,170006688
390000095,170006688
390000095,170006695
390000095,170001910
390000095,170002257
390000095,170001805
390000095,170000766
390000096,170014511
390000096,170005721
390000096,170005722
390000096,170006185
390000096,170003011
390000096,170000799
390000096,170002605
390000096,170003754
390000096,170002213
390000076,170003119
390000076,170003751
390000184,170003772
390000184,170000652
390000184,170000909
390000184,170006628
390000240,170003181
390000240,170003043
390000240,170003804
390000317,170013388
390000317,170013407
390000317,170013428
390000317,170013398
390000317,170001842
390000317,170002674
390000317,170002362
390000317,170003860
390000317,170004301
390000317,170004470
390000317,170006629
390000317,170006135
390000317,170014494
390001489,170004301
390001489,170001234
390000319,170013013
390000319,170005724
390000319,170013390
390000319,170013431
390000319,170013412
390000319,170013398
390000319,170013397
390000319,170002343
390000319,170003857
390000319,170004751
390000319,170006531
390000319,170006410
390000319,170006310
390000319,170014496
390001233,170004751
390001233,170004537
390000319,170002356
390000320,170013016
390000320,170005825
390000320,170005725
390000320,170005724
390000320,170013388
390000320,170013408
390000320,170013425
390000320,170013398
390000320,170002534
390000320,170002530
390000320,170002339
390000320,170000264
390000320,170004582
390000320,170004300
390000320,170006620
390000320,170006513
390000320,170006333
390000320,170014485
390000320,170012986
390000320,170012987
390000320,170002344
390000321,170013015
390000321,170005725
390000321,170005724
390000321,170013391
390000321,170013430
390000321,170013426
390000321,170013397
390000321,170003058
390000321,170004225
390000321,170004091
390000321,170006391
390000321,170006400
390000321,170006568
390000321,170014492
390000321,170012986
390000321,170012987
390000833,170005353
390000833,170005352
390000833,170000000
390000833,170000001
390000833,170000002
390000833,170000003
390000833,170000004
390000833,170000005
390000833,170000006
390000833,170000007
390000833,170000008
390000833,170000009
390000833,170000010
390000833,170000085
390000833,170000086
390000833,170000074
390000833,170000011
390000833,170000012
390000833,170000013
390000833,170000014
390000833,170000015
390000833,170000016
390000833,170000017
390000833,170000018
390000833,170000020
390000833,170000021
390000833,170000032
390000833,170000033
390000833,170000034
390000833,170000035
390000833,170000036
390000833,170000037
390000833,170000038
390000833,170000039
390000833,170000040
390000833,170000041
390000833,170000042
390000833,170000043
390000833,170000044
390000833,170000045
390000833,170000046
390000833,170000047
390000833,170000048
390000833,170000049
390000833,170000050
390000833,170000051
390000833,170000052
390000833,170000053
390000833,170000054
390000833,170000055
390000833,170000056
390000833,170000057
390000833,170000058
390000833,170000059
390000833,170000060
390000833,170000061
390000833,170000062
390000833,170000063
390000833,170000064
390000833,170000065
390000833,170000066
390000833,170000067
390000833,170000091
390000833,170000093
390000833,170000094
390000833,170000092
390000833,170000157
390000833,170000158
390000833,170000216
390000833,170000214
390000833,170000215
390000833,170000213
390000833,170000159
390000833,170000160
390000833,170000161
390000833,170000162
390000833,170000164
390000833,170000165
390000833,170000166
390000833,170000167
390000833,170000168
390000833,170000169
390000833,170000170
390000833,170000171
390000833,170000172
390000833,170000173
390000833,170000174
390000833,170000175
390000833,170000176
390000833,170000177
390000833,170000178
390000833,170000179
390000833,170000180
390000833,170000181
390000833,170000183
390000833,170000184
390000833,170000185
390000833,170000186
390000833,170000187
390000833,170000188
390000833,170000189
390000833,170000190
390000833,170000191
390000833,170000192
390000833,170000193
390000833,170000194
390000833,170000195
390000833,170000196
390000833,170000197
390000833,170000198
390000833,170000199
390000833,170000200
390000833,170000201
390000833,170000202
390000833,170000203
390000833,170000204
390000833,170000205
390000833,170000206
390000833,170000211
390000833,170000212
390000833,170000217
390000833,170000219
390000833,170000221
390000833,170000220
390000833,170000218
390000833,170000222
390000833,170000554
390000833,170000555
390000833,170000556
390000833,170000524
390000833,170000525
390000833,170000526
390000833,170000527
390000833,170000528
390000833,170000529
390000833,170000530
390000833,170000531
390000833,170000532
390000833,170000533
390000833,170000534
390000833,170000535
390000833,170000536
390000833,170000542
390000833,170000543
390000833,170000544
390000833,170000545
390000833,170000546
390000833,170000547
390000833,170000548
390000833,170000541
390000833,170000551
390000833,170000552
390000833,170000611
390000833,170000612
390000833,170000608
390000833,170000609
390000833,170000610
390000833,170000563
390000833,170000564
390000833,170000565
390000833,170000566
390000833,170000567
390000833,170000568
390000833,170000569
390000833,170000570
390000833,170000571
390000833,170000573
390000833,170000574
390000833,170000575
390000833,170000576
390000833,170000577
390000833,170000578
390000833,170000579
390000833,170000580
390000833,170000581
390000833,170000582
390000833,170000583
390000833,170000584
390000833,170000585
390000833,170000586
390000833,170000587
390000833,170000588
390000833,170000591
390000833,170000592
390000833,170000593
390000833,170000594
390000833,170000595
390000833,170000596
390000833,170000597
390000833,170000600
390000833,170000601
390000833,170000602
390000833,170000603
390000833,170000604
390000833,170000605
390000833,170000606
390000833,170000607
390000833,170001248
390000833,170001249
390000833,170001250
390000833,170001271
390000833,170001272
390000833,170001273
390000833,170001254
390000833,170001255
390000833,170001276
390000833,170001277
390000833,170001278
390000833,170001279
390000833,170001280
390000833,170001281
390000833,170001241
390000833,170001242
390000833,170001243
390000833,170001246
390000833,170001247
390000833,170001267
390000833,170001268
390000833,170001269
390000833,170001270
390000833,170001245
390000833,170001212
390000833,170001205
390000833,170001219
390000833,170001220
390000833,170001211
390000833,170001236
390000833,170001094
390000833,170001239
390000833,170001238
390000833,170001196
390000833,170001210
390000833,170001221
390000833,170000637
390000833,170000640
390000833,170000692
390000833,170000693
390000833,170000700
390000833,170000701
390000833,170000811
390000833,170000812
390000833,170000813
390000833,170000809
390000833,170000810
390000833,170000814
390000833,170000815
390000833,170000816
390000833,170000817
390000833,170000822
390000833,170000823
390000833,170000824
390000833,170000825
390000833,170000826
390000833,170000827
390000833,170000828
390000833,170000841
390000833,170000842
390000833,170000843
390000833,170000844
390000833,170000845
390000833,170000846
390000833,170000848
390000833,170000849
390000833,170000850
390000833,170000850
390000833,170000852
390000833,170000853
390000833,170000854
390000833,170000855
390000833,170000856
390000833,170000857
390000833,170000858
390000833,170000859
390000833,170000860
390000833,170000861
390000833,170000862
390000833,170000863
390000833,170000873
390000833,170000872
390000833,170000877
390000833,170000878
390000833,170000879
390000833,170000880
390000833,170000881
390000833,170000882
390000833,170000883
390000833,170000884
390000833,170000885
390000833,170000886
390000833,170000887
390000833,170000888
390000833,170000901
390000833,170000912
390000833,170000914
390000833,170000913
390000833,170000915
390000833,170000916
390000833,170000917
390000833,170000918
390000833,170000919
390000833,170000920
390000833,170000921
390000833,170000922
390000833,170000923
390000833,170000924
390000833,170000925
390000833,170000926
390000833,170000927
390000833,170000928
390000833,170000929
390000833,170000930
390000833,170000931
390000833,170000932
390000833,170000933
390000833,170000934
390000833,170000935
390000833,170000936
390000833,170000937
390000833,170000938
390000833,170000939
390000833,170000940
390000833,170000941
390000833,170000942
390000833,170000943
390000833,170000944
390000833,170000955
390000833,170000954
390000833,170000953
390000833,170000957
390000833,170000956
390000833,170000958
390000833,170000959
390000833,170000963
390000833,170000964
390000833,170000965
390000833,170000970
390000833,170000969
390000833,170000968
390000833,170000967
390000833,170000966
390000833,170000971
390000833,170000972
390000833,170000973
390000833,170000974
390000833,170000975
390000833,170000976
390000833,170000977
390000833,170000980
390000833,170000978
390000833,170000981
390000833,170000982
390000833,170000983
390000833,170000984
390000833,170000990
390000833,170000989
390000833,170000991
390000833,170000992
390000833,170000993
390000833,170000994
390000833,170000995
390000833,170000996
390000833,170000997
390000833,170000998
390000833,170001006
390000833,170001007
390000833,170001008
390000833,170001009
390000833,170001010
390000833,170001011
390000833,170001018
390000833,170001019
390000833,170001031
390000833,170001032
390000833,170001033
390000833,170001034
390000833,170001035
390000833,170001036
390000833,170001037
390000833,170001038
390000833,170001039
390000833,170001040
390000833,170001042
390000833,170001043
390000833,170001044
390000833,170001045
390000833,170001046
390000833,170001047
390000833,170001048
390000833,170001049
390000833,170001050
390000833,170001051
390000833,170001053
390000833,170001054
390000833,170001055
390000833,170001056
390000833,170001057
390000833,170001059
390000833,170001060
390000833,170001061
390000833,170001062
390000833,170001064
390000833,170001065
390000833,170001066
390000833,170001067
390000833,170001068
390000833,170001069
390000833,170001071
390000833,170001072
390000833,170001073
390000833,170001078
390000833,170001079
390000833,170001080
390000833,170001081
390000833,170001082
390000833,170001083
390000833,170001084
390000833,170001085
390000833,170001086
390000833,170001087
390000833,170001088
390000833,170001089
390000833,170001090
390000833,170001091
390000833,170001092
390000833,170001093
390000833,170001095
390000833,170001096
390000833,170001097
390000833,170001098
390000833,170001099
390000833,170001100
390000833,170001101
390000833,170001103
390000833,170001104
390000833,170001105
390000833,170001106
390000833,170001107
390000833,170001108
390000833,170001109
390000833,170001110
390000833,170001112
390000833,170001113
390000833,170001114
390000833,170001115
390000833,170001117
390000833,170001118
390000833,170001119
390000833,170001119
390000833,170001120
390000833,170001121
390000833,170001122
390000833,170001123
390000833,170001124
390000833,170001125
390000833,170001130
390000833,170001131
390000833,170001132
390000833,170001138
390000833,170001137
390000833,170001143
390000833,170001140
390000833,170001139
390000833,170001144
390000833,170001151
390000833,170001152
390000833,170001153
390000833,170001159
390000833,170001160
390000833,170001161
390000833,170001162
390000833,170001163
390000833,170001164
390000833,170001165
390000833,170001166
390000833,170001169
390000833,170001172
390000833,170001174
390000833,170001173
390000833,170001175
390000833,170001176
390000833,170001177
390000833,170001182
390000833,170001181
390000833,170001183
390000833,170001184
390000833,170001185
390000833,170001190
390000833,170001191
390000833,170001197
390000833,170001198
390000833,170001207
390000833,170001206
390000833,170001204
390000833,170001203
390000833,170001208
390000833,170001209
390000833,170001213
390000833,170001285
390000833,170001285
390000833,170001287
390000833,170001274
390000833,170001289
390000833,170001290
390000833,170001296
390000833,170001297
390000833,170001298
390000833,170001299
390000833,170001300
390000833,170001306
390000833,170001294
390000833,170001295
390000833,170001275
390000833,170001282
390000833,170001283
390000833,170001284
390000833,170001288
390000833,170001310
390000833,170001313
390000833,170001314
390000833,170001315
390000833,170001316
390000833,170001317
390000833,170001318
390000833,170001323
390000833,170001776
390000833,170001777
390000833,170001778
390000833,170001782
390000833,170001783
390000833,170001784
390000833,170001785
390000833,170001786
390000833,170001787
390000833,170001795
390000833,170001796
390000833,170001797
390000833,170001808
390000833,170001809
390000833,170001832
390000833,170001845
390000833,170001850
390000833,170001854
390000833,170001855
390000833,170001856
390000833,170001858
390000833,170001859
390000833,170001860
390000833,170001861
390000833,170001862
390000833,170001863
390000833,170001864
390000833,170001865
390000833,170001866
390000833,170001869
390000833,170002017
390000833,170001877
390000833,170001878
390000833,170001881
390000833,170001882
390000833,170001886
390000833,170001947
390000833,170001948
390000833,170001949
390000833,170001950
390000833,170001985
390000833,170001986
390000833,170001989
390000833,170001988
390000833,170001987
390000833,170001990
390000833,170001991
390000833,170002002
390000833,170002004
390000833,170002005
390000833,170002006
390000833,170002007
390000833,170002008
390000833,170002009
390000833,170002010
390000833,170001981
390000833,170002011
390000833,170002012
390000833,170002013
390000833,170002014
390000833,170002132
390000833,170002133
390000833,170002134
390000833,170002131
390000833,170002128
390000833,170002130
390000833,170002127
390000833,170002126
390000833,170002129
390000833,170002121
390000833,170002122
390000833,170002025
390000833,170002026
390000833,170002027
390000833,170002029
390000833,170002030
390000833,170002031
390000833,170002032
390000833,170002033
390000833,170002034
390000833,170002035
390000833,170002036
390000833,170002037
390000833,170002038
390000833,170002039
390000833,170002040
390000833,170002041
390000833,170002042
390000833,170002043
390000833,170002044
390000833,170002045
390000833,170002046
390000833,170002047
390000833,170002048
390000833,170002049
390000833,170002050
390000833,170002051
390000833,170002052
390000833,170002053
390000833,170002054
390000833,170002055
390000833,170002056
390000833,170002057
390000833,170002058
390000833,170002059
390000833,170002060
390000833,170002061
390000833,170002062
390000833,170002063
390000833,170002064
390000833,170002065
390000833,170002066
390000833,170002067
390000833,170002068
390000833,170002069
390000833,170002070
390000833,170002071
390000833,170002072
390000833,170002073
390000833,170002074
390000833,170002075
390000833,170002076
390000833,170002077
390000833,170002078
390000833,170002079
390000833,170002080
390000833,170002081
390000833,170002082
390000833,170002083
390000833,170002084
390000833,170002087
390000833,170002085
390000833,170002086
390000833,170002088
390000833,170002089
390000833,170002090
390000833,170002091
390000833,170002092
390000833,170002093
390000833,170002094
390000833,170002095
390000833,170002096
390000833,170002097
390000833,170002098
390000833,170002099
390000833,170002100
390000833,170002101
390000833,170002102
390000833,170002103
390000833,170002104
390000833,170002105
390000833,170002106
390000833,170002107
390000833,170002108
390000833,170002109
390000833,170002110
390000833,170002111
390000833,170002112
390000833,170002113
390000833,170002114
390000833,170002115
390000833,170002116
390000833,170002117
390000833,170002118
390000833,170002119
390000833,170002120
390000833,170002123
390000833,170002124
390000833,170002125
390000833,170001867
390000833,170001868
390000833,170002016
390000833,170002140
390000833,170002141
390000833,170002142
390000833,170002143
390000833,170002144
390000833,170002145
390000833,170002146
390000833,170002147
390000833,170002148
390000833,170002567
390000833,170002565
390000833,170002566
390000833,170002431
390000833,170002439
390000833,170002440
390000833,170002441
390000833,170002442
390000833,170002443
390000833,170002444
390000833,170002446
390000833,170002447
390000833,170002459
390000833,170002460
390000833,170002461
390000833,170002467
390000833,170002468
390000833,170002469
390000833,170002470
390000833,170002477
390000833,170002484
390000833,170002492
390000833,170002493
390000833,170002498
390000833,170002506
390000833,170002511
390000833,170002512
390000833,170002513
390000833,170002514
390000833,170002528
390000833,170002536
390000833,170002537
390000833,170002538
390000833,170002540
390000833,170002541
390000833,170002542
390000833,170002543
390000833,170002544
390000833,170002545
390000833,170002546
390000833,170002547
390000833,170002548
390000833,170002549
390000833,170002550
390000833,170002551
390000833,170002552
390000833,170002555
390000833,170002556
390000833,170002563
390000833,170002564
390000833,170002745
390000833,170002743
390000833,170002740
390000833,170002741
390000833,170002742
390000833,170002584
390000833,170002600
390000833,170002601
390000833,170002602
390000833,170002603
390000833,170002604
390000833,170002617
390000833,170002618
390000833,170002622
390000833,170002630
390000833,170002631
390000833,170002632
390000833,170002633
390000833,170002641
390000833,170002642
390000833,170002643
390000833,170002652
390000833,170002653
390000833,170002654
390000833,170002655
390000833,170002656
390000833,170002657
390000833,170002658
390000833,170002663
390000833,170002668
390000833,170002669
390000833,170002670
390000833,170002671
390000833,170002681
390000833,170002682
390000833,170002690
390000833,170002691
390000833,170002692
390000833,170002693
390000833,170002694
390000833,170002696
390000833,170002697
390000833,170002698
390000833,170002699
390000833,170002700
390000833,170002701
390000833,170002702
390000833,170002703
390000833,170002704
390000833,170002705
390000833,170002706
390000833,170002707
390000833,170002708
390000833,170002709
390000833,170002710
390000833,170002712
390000833,170002713
390000833,170002714
390000833,170002715
390000833,170002716
390000833,170002717
390000833,170002718
390000833,170002719
390000833,170002720
390000833,170002723
390000833,170002724
390000833,170002725
390000833,170002726
390000833,170002727
390000833,170002728
390000833,170002729
390000833,170002730
390000833,170002731
390000833,170002732
390000833,170002733
390000833,170002734
390000833,170002735
390000833,170002737
390000833,170002736
390000833,170002738
390000833,170002739
390000833,170002824
390000833,170002881
390000833,170002839
390000833,170002879
390000833,170002861
390000833,170002862
390000833,170002863
390000833,170002864
390000833,170002857
390000833,170002858
390000833,170002859
390000833,170002860
390000833,170002880
390000833,170002770
390000833,170002771
390000833,170002772
390000833,170002773
390000833,170002774
390000833,170002775
390000833,170002776
390000833,170002777
390000833,170002778
390000833,170002779
390000833,170002780
390000833,170002781
390000833,170002782
390000833,170002783
390000833,170002784
390000833,170002785
390000833,170002786
390000833,170002787
390000833,170002788
390000833,170002789
390000833,170002790
390000833,170002791
390000833,170002792
390000833,170002793
390000833,170002794
390000833,170002795
390000833,170002796
390000833,170002797
390000833,170002798
390000833,170002799
390000833,170002800
390000833,170002801
390000833,170002802
390000833,170002803
390000833,170002804
390000833,170002806
390000833,170002807
390000833,170002808
390000833,170002809
390000833,170002810
390000833,170002815
390000833,170002814
390000833,170002813
390000833,170002812
390000833,170002811
390000833,170002816
390000833,170002817
390000833,170002818
390000833,170002819
390000833,170002820
390000833,170002821
390000833,170002822
390000833,170002823
390000833,170002825
390000833,170002826
390000833,170002827
390000833,170002828
390000833,170002829
390000833,170002830
390000833,170002831
390000833,170002832
390000833,170002833
390000833,170002834
390000833,170002835
390000833,170002836
390000833,170002837
390000833,170002838
390000833,170002843
390000833,170002844
390000833,170002847
390000833,170002848
390000833,170002849
390000833,170002850
390000833,170002851
390000833,170002852
390000833,170002853
390000833,170002854
390000833,170002855
390000833,170002856
390000833,170002884
390000833,170002886
390000833,170002568
390000833,170002746
390000833,170002883
390000833,170002885
390000833,170002882
390000833,170002889
390000833,170002950
390000833,170002952
390000833,170002983
390000833,170002984
390000833,170002985
390000833,170002989
390000833,170002990
390000833,170002991
390000833,170002996
390000833,170002997
390000833,170002998
390000833,170003004
390000833,170003015
390000833,170003016
390000833,170003045
390000833,170003052
390000833,170003057
390000833,170003061
390000833,170003062
390000833,170003063
390000833,170003064
390000833,170003065
390000833,170003066
390000833,170003223
390000833,170003084
390000833,170003088
390000833,170003089
390000833,170003107
390000833,170003115
390000833,170003149
390000833,170003150
390000833,170003151
390000833,170003173
390000833,170003191
390000833,170003192
390000833,170003193
390000833,170003194
390000833,170003195
390000833,170003196
390000833,170003197
390000833,170003208
390000833,170003209
390000833,170003210
390000833,170003211
390000833,170003212
390000833,170003213
390000833,170003214
390000833,170003215
390000833,170003216
390000833,170003217
390000833,170003218
390000833,170003219
390000833,170003220
390000833,170003221
390000833,170003307
390000833,170003308
390000833,170003306
390000833,170003302
390000833,170003303
390000833,170003305
390000833,170003304
390000833,170003243
390000833,170003245
390000833,170003248
390000833,170003249
390000833,170003250
390000833,170003251
390000833,170003252
390000833,170003253
390000833,170003254
390000833,170003255
390000833,170003256
390000833,170003257
390000833,170003258
390000833,170003259
390000833,170003260
390000833,170003261
390000833,170003262
390000833,170003263
390000833,170003264
390000833,170003265
390000833,170003266
390000833,170003267
390000833,170003268
390000833,170003269
390000833,170003270
390000833,170003271
390000833,170003272
390000833,170003273
390000833,170003274
390000833,170003275
390000833,170003276
390000833,170003277
390000833,170003278
390000833,170003279
390000833,170003280
390000833,170003281
390000833,170003282
390000833,170003283
390000833,170003284
390000833,170003285
390000833,170003286
390000833,170003287
390000833,170003288
390000833,170003289
390000833,170003290
390000833,170003291
390000833,170003292
390000833,170003293
390000833,170003294
390000833,170003295
390000833,170003296
390000833,170003297
390000833,170003298
390000833,170003299
390000833,170003300
390000833,170003301
390000833,170003068
390000833,170003069
390000833,170003224
390000833,170003225
390000833,170003309
390000833,170003310
390000833,170003226
390000833,170003311
390000833,170003312
390000833,170003313
390000833,170003314
390000833,170003316
390000833,170003317
390000833,170003318
390000833,170001649
390000833,170001650
390000833,170001653
390000833,170001654
390000833,170001662
390000833,170001643
390000833,170001642
390000833,170001641
390000833,170001644
390000833,170001645
390000833,170001646
390000833,170001655
390000833,170001656
390000833,170001629
390000833,170001630
390000833,170001631
390000833,170001632
390000833,170001539
390000833,170001540
390000833,170001541
390000833,170001542
390000833,170001543
390000833,170001544
390000833,170001554
390000833,170001553
390000833,170001559
390000833,170001570
390000833,170001571
390000833,170001572
390000833,170001578
390000833,170001579
390000833,170001580
390000833,170001581
390000833,170001582
390000833,170001583
390000833,170001584
390000833,170001585
390000833,170001586
390000833,170001592
390000833,170001593
390000833,170001594
390000833,170001597
390000833,170001599
390000833,170001600
390000833,170001601
390000833,170001602
390000833,170001603
390000833,170001604
390000833,170001605
390000833,170001606
390000833,170001607
390000833,170001608
390000833,170001609
390000833,170001610
390000833,170001611
390000833,170001622
390000833,170001623
390000833,170001624
390000833,170001625
390000833,170001626
390000833,170001627
390000833,170001628
390000833,170001663
390000833,170001660
390000833,170001661
390000833,170001665
390000833,170001666
390000833,170001668
390000833,170001669
390000833,170001667
390000833,170001664
390000833,170001670
390000833,170001671
390000833,170001673
390000833,170001674
390000833,170001675
390000833,170002197
390000833,170002199
390000833,170002200
390000833,170002201
390000833,170002202
390000833,170002203
390000833,170002244
390000833,170002245
390000833,170002261
390000833,170002262
390000833,170002281
390000833,170002282
390000833,170002283
390000833,170002305
390000833,170002317
390000833,170002328
390000833,170002360
390000833,170002359
390000833,170002361
390000833,170002365
390000833,170002366
390000833,170002374
390000833,170002371
390000833,170002372
390000833,170002373
390000833,170002375
390000833,170002399
390000833,170002398
390000833,170002397
390000833,170002401
390000833,170003559
390000833,170003560
390000833,170003561
390000833,170003562
390000833,170003567
390000833,170003568
390000833,170003572
390000833,170003594
390000833,170003595
390000833,170003596
390000833,170003597
390000833,170003598
390000833,170003599
390000833,170003600
390000833,170003601
390000833,170003602
390000833,170003603
390000833,170003628
390000833,170003607
390000833,170003608
390000833,170003609
390000833,170003610
390000833,170003611
390000833,170003612
390000833,170003613
390000833,170003614
390000833,170003615
390000833,170003616
390000833,170003617
390000833,170003618
390000833,170003619
390000833,170003620
390000833,170003621
390000833,170003622
390000833,170003623
390000833,170003624
390000833,170003626
390000833,170003627
390000833,170003930
390000833,170003928
390000833,170003929
390000833,170003931
390000833,170003932
390000833,170003911
390000833,170003912
390000833,170003913
390000833,170003914
390000833,170003642
390000833,170003645
390000833,170003689
390000833,170003690
390000833,170003724
390000833,170003725
390000833,170003726
390000833,170003727
390000833,170003728
390000833,170003729
390000833,170003812
390000833,170003807
390000833,170003813
390000833,170003818
390000833,170003819
390000833,170003820
390000833,170003821
390000833,170003822
390000833,170003823
390000833,170003831
390000833,170003832
390000833,170003834
390000833,170003849
390000833,170003850
390000833,170003851
390000833,170003862
390000833,170003863
390000833,170003864
390000833,170003865
390000833,170003866
390000833,170003867
390000833,170003868
390000833,170003869
390000833,170003872
390000833,170003873
390000833,170003874
390000833,170003875
390000833,170003876
